"Location","Date","Year","Month","YearMonth","Vaccine","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","Population","daily_vaccinations","daily_people_vaccinated","daily_people_fully_vaccinated","daily_total_boosters","Daily_Vaccination_Rate","Cumulative_Vaccination_Rate","Proportion_Fully_Vaccinated","Booster_Shot_Rate"
"India",2022-08-20,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2094438592,1023462622,939094320,131881650,1417173174,1460501,55400,182462,1222639,1.03057341671075,147.789884145803,66.2653186801008,14.0434935225676
"India",2022-08-21,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2097388903,1023568977,939457024,134362902,1417173174,2950311,106355,362704,2481252,2.08182814501963,147.998066960305,66.2909121648389,14.302187174876
"India",2022-08-22,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2100689201,1023666093,939828608,137194500,1417173174,3300298,97116,371584,2831598,2.32878949485393,148.23094590979,66.3171322490754,14.597821223165
"India",2022-08-23,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2103627869,1023763304,940132623,139731942,1417173174,2938668,97211,304015,2537442,2.07361249416368,148.438307159207,66.3385844615204,14.8630032169408
"India",2022-08-24,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2106237544,1023869342,940425429,141942773,1417173174,2609675,106038,292806,2210831,1.8414651419305,148.6224536734,66.3592457332247,15.0934639390743
"India",2022-08-25,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2108724109,1023976411,940753479,143994219,1417173174,2486565,107069,328050,2051446,1.75459502453156,148.797913175853,66.3823939275328,15.3062648413549
"India",2022-08-26,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2111876002,1024112677,941179037,146584288,1417173174,3151893,136266,425558,2590069,2.22407046494093,149.020320222347,66.4124225794864,15.5745381311547
"India",2022-08-27,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2114453857,1024216196,941459291,148778370,1417173174,2577855,103519,280254,2194082,1.81901199323718,149.202221421671,66.4321981443321,15.8029530774475
"India",2022-08-28,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2117020150,1024314319,941719531,150986300,1417173174,2566293,98123,260240,2207930,1.81085349841656,149.383306771512,66.4505614611641,16.0330432819705
"India",2022-08-29,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2119502119,1024363080,941883302,153255737,1417173174,2481969,48761,163771,2269437,1.75135194874921,149.558441966387,66.4621176353145,16.2712022470911
"India",2022-08-30,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2122099237,1024451889,942133090,155514258,1417173174,2597118,88809,249788,2258521,1.83260454519442,149.741702420907,66.4797434276017,16.506612457482
"India",2022-08-31,2022,8,2022-08-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2124186933,1024516127,942327191,157343615,1417173174,2087696,64238,194101,1829357,1.4731410658215,149.889016527489,66.4934397777417,16.6973442454766
"India",2022-09-01,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2125613960,1024575443,942501420,158537097,1417173174,1427027,59316,174229,1193482,1.00695315588863,149.989711843078,66.5057338998148,16.8208868056666
"India",2022-09-02,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2127923399,1024674255,942802345,160446799,1417173174,2309439,98812,300925,1909702,1.62960959349912,150.152672802428,66.5269680725695,17.0180738148249
"India",2022-09-03,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2130464186,1024757889,943038654,162667643,1417173174,2540787,83634,236309,2220844,1.79285569795862,150.331958372224,66.5436427460911,17.2493081073642
"India",2022-09-04,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2132658458,1024831365,943294210,164532883,1417173174,2194272,73476,255556,1865240,1.54834429571273,150.486792801795,66.5616755458003,17.4423717707331
"India",2022-09-05,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2135583657,1024897727,943578686,167107244,1417173174,2925199,66362,284476,2574361,2.06410836280761,150.693203638076,66.5817490276598,17.7099426342913
"India",2022-09-06,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2137561057,1024956643,943763419,168840995,1417173174,1977400,58916,184733,1733751,1.39531289208555,150.832734927284,66.594784343554,17.8901821792268
"India",2022-09-07,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2139659830,1025025405,943959568,170674857,1417173174,2098773,68762,196149,1833862,1.48095733006021,150.98083066029,66.6086252067314,18.0807380724595
"India",2022-09-08,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2143231108,1025116635,944241171,173873302,1417173174,3571278,91230,281603,3198445,2.52000113008066,151.232830773298,66.628495961073,18.4140776043327
"India",2022-09-09,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2145936972,1025201001,944541113,176194858,1417173174,2705864,84366,299942,2321556,1.9093389923284,151.423764672531,66.6496607703922,18.6540168103831
"India",2022-09-10,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2148075189,1025269211,944731966,178074012,1417173174,2138217,68210,190853,1879154,1.50879020237508,151.574643692769,66.6631279318867,18.8491570528693
"India",2022-09-11,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2150122402,1025330630,944970466,179821306,1417173174,2047213,61419,238500,1747294,1.44457504386828,151.719101197155,66.6799572089558,19.0293043507669
"India",2022-09-12,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2152915577,1025392305,945243352,182279920,1417173174,2793175,61675,272886,2458614,1.97094825900226,151.916196023056,66.699212865569,19.2839145194009
"India",2022-09-13,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2155069979,1025465056,945446217,184158706,1417173174,2154402,72751,202865,1878786,1.52021082498983,152.068217105555,66.7135276298985,19.4784962580267
"India",2022-09-14,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2157151049,1025532632,945633577,185984840,1417173174,2081070,67576,187360,1826134,1.4684655610056,152.215063661655,66.7267483148111,19.6677491708821
"India",2022-09-15,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2160120066,1025619971,945888274,188611821,1417173174,2969017,87339,254697,2626981,2.09502766103023,152.424566427758,66.7447205008977,19.9401796369029
"India",2022-09-16,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2162085492,1025699120,946137585,190248787,1417173174,1965426,79149,249311,1636966,1.38686367767783,152.563252795526,66.7623126346308,20.1079409608276
"India",2022-09-17,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2164396948,1025764618,946326767,192305563,1417173174,2311456,65498,189182,2056776,1.63103284934181,152.72635608046,66.7756618853413,20.3212642509984
"India",2022-09-18,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2165982650,1025814756,946508327,193659567,1417173174,1585702,50138,181560,1354004,1.11891900657724,152.838247981118,66.7884733048157,20.4604187280436
"India",2022-09-19,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2167186118,1025858015,946678783,194649320,1417173174,1203468,43259,170456,989753,0.849203204011537,152.923168301519,66.8005011926651,20.5612847245991
"India",2022-09-20,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2168505627,1025904513,946810471,195790643,1417173174,1319509,46498,131688,1141323,0.931085222475429,153.016276823767,66.8097934938754,20.6789689168953
"India",2022-09-21,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2169753427,1025950945,946939884,196862598,1417173174,1247800,46432,129413,1071955,0.880485196087969,153.104325343375,66.8189252642458,20.7893448492661
"India",2022-09-22,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2171336749,1026003645,947099821,198233283,1417173174,1583322,52700,159937,1370685,1.11723960702067,153.216049304078,66.830210899829,20.9305585963151
"India",2022-09-23,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2172815223,1026059522,947277322,199478379,1417173174,1478474,55877,177501,1245096,1.04325570588313,153.320374874666,66.8427359040597,21.0580760636007
"India",2022-09-24,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2174341590,1026106833,947414286,200820471,1417173174,1526367,47311,136964,1342092,1.07705044662382,153.428079919328,66.8524004956927,21.1966901879713
"India",2022-09-25,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2175957465,1026153814,947573788,202229863,1417173174,1615875,46981,159502,1409392,1.14020998255221,153.542100917583,66.863655436368,21.3418591312912
"India",2022-09-26,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2176997087,1026187500,947702673,203106914,1417173174,1039622,33686,128885,877051,0.733588540252738,153.615459771609,66.8727499494709,21.4315016498851
"India",2022-09-27,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2178441102,1026222338,947816392,204402372,1417173174,1444015,34838,113719,1295458,1.0189403994462,153.717353811553,66.880774304016,21.5656084580567
"India",2022-09-28,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2179945601,1026259249,947940802,205745550,1417173174,1504499,36911,124410,1343178,1.06161972834521,153.823515784388,66.8895530476644,21.7044724275936
"India",2022-09-29,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2182239274,1026306484,948120382,207812408,1417173174,2293673,47235,179580,2066858,1.61848462988194,153.985364247376,66.9022247523858,21.9183567767663
"India",2022-09-30,2022,9,2022-09-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2185459294,1026371105,948371253,210716936,1417173174,3220020,64621,250871,2904528,2.27214292443275,154.212578539819,66.9199269644092,22.218823623495
"India",2022-10-01,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2186955246,1026407264,948517818,212030164,1417173174,1495952,36159,146565,1313228,1.05558870817294,154.318137410637,66.9302690314684,22.3538409059175
"India",2022-10-02,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2187548762,1026427876,948592361,212528525,1417173174,593516,20612,74543,498361,0.418802734125138,154.360017684049,66.9355290096678,22.4046211774206
"India",2022-10-03,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2187731108,1026433516,948617293,212680299,1417173174,182346,5640,24932,151774,0.128668819975843,154.372884566047,66.9372882865478,22.4200318262594
"India",2022-10-04,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2188076740,1026447293,948660386,212969061,1417173174,345632,13777,43093,288762,0.243888330897802,154.397273399136,66.9403290581903,22.4494523164373
"India",2022-10-05,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2188332870,1026455211,948692346,213185313,1417173174,256130,7918,31960,216252,0.180733028749809,154.415346702011,66.9425842518806,22.4714907734694
"India",2022-10-06,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2188448601,1026459263,948711877,213277461,1417173174,115731,4052,19531,92148,0.081663273143498,154.423513029326,66.943962417962,22.4807411154609
"India",2022-10-07,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2188865321,1026475997,948783217,213606107,1417173174,416720,16734,71340,328646,0.294050161014408,154.452918045427,66.9489963828514,22.513689446933
"India",2022-10-08,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2189375345,1026498766,948860632,214015947,1417173174,510024,22769,77415,409840,0.35988826867252,154.488906872294,66.9544590180057,22.5550454705765
"India",2022-10-09,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2189790426,1026515438,948925816,214349172,1417173174,415081,16672,65184,333225,0.292893633336585,154.518196235628,66.9590585970265,22.5886121323524
"India",2022-10-10,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2190007323,1026521598,948948712,214537013,1417173174,216897,6160,22896,187841,0.153049044378821,154.533501140066,66.9606742076251,22.6078617618694
"India",2022-10-11,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2190521299,1026544838,949019254,214957207,1417173174,513976,23240,70542,420194,0.362676918692507,154.569768831935,66.9656518632352,22.6504579431852
"India",2022-10-12,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2191338497,1026581890,949149582,215607025,1417173174,817198,37052,130328,649818,0.576639478500318,154.627432779785,66.9748481987565,22.7158109837318
"India",2022-10-14,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2192191132,1026621971,949304081,216265080,1417173174,852635,40081,154499,658055,0.601644891141582,154.687597268899,66.9857501127099,22.7814337184968
"India",2022-10-15,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2192779896,1026649970,949388503,216741423,1417173174,588764,27999,84422,476343,0.415449580052522,154.729142226905,66.9917071828513,22.8295816006948
"India",2022-10-16,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2193219253,1026669165,949453930,217096158,1417173174,439357,19195,65427,354735,0.31002350881361,154.760144577786,66.9963239086827,22.8653704134965
"India",2022-10-17,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2193368589,1026676068,949475229,217217292,1417173174,149336,6903,21299,121134,0.105375971504242,154.770682174936,66.9978268301599,22.8776154833208
"India",2022-10-18,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2193800204,1026700314,949549942,217549948,1417173174,431615,24246,74713,332656,0.304560520844293,154.801138227021,67.0030988040704,22.9108484322355
"India",2022-10-19,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2194182432,1026723642,949627320,217831470,1417173174,382228,23328,77378,281522,0.269711568785312,154.8281093839,67.0085588283934,22.9386271237437
"India",2022-10-20,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2194672934,1026754040,949730391,218188503,1417173174,490502,30398,103071,357033,0.346112958528243,154.862720679752,67.0158318280445,22.9737307627128
"India",2022-10-21,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195113126,1026784601,949834302,218494223,1417173174,440192,30561,103911,305720,0.310612709918541,154.893781950744,67.0231641006211,23.0034041242701
"India",2022-10-22,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195399307,1026805788,949900660,218692859,1417173174,286181,21187,66358,198636,0.201937917856749,154.91397574253,67.0278465206116,23.0227083956337
"India",2022-10-23,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195580184,1026816174,949937200,218826810,1417173174,180877,10386,36540,133951,0.127632249409203,154.926738967471,67.030424892872,23.0359238484397
"India",2022-10-24,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195619506,1026818811,949943598,218857097,1417173174,39322,2637,6398,30287,0.0277467854468434,154.929513646015,67.0308763549881,23.0389569928972
"India",2022-10-25,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195651402,1026820130,949949078,218882194,1417173174,31896,1319,5480,25097,0.0225067765783153,154.931764323673,67.0312630402641,23.0414660184554
"India",2022-10-26,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195754191,1026824755,949968269,218961167,1417173174,102789,4625,19191,78973,0.0725310088320935,154.939017424556,67.0326172149234,23.0493137660791
"India",2022-10-27,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2195883501,1026831971,949997647,219053883,1417173174,129310,7216,29378,92716,0.0912450238068083,154.948141926937,67.0346902149306,23.0583605856026
"India",2022-10-28,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196044179,1026840789,950032740,219170650,1417173174,160678,8818,35093,116767,0.113379227710388,154.959479849708,67.0371664825205,23.0697996786932
"India",2022-10-29,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196215302,1026850803,950066782,219297717,1417173174,171123,10014,34042,127067,0.120749533747525,154.971554803083,67.0395685883905,23.0823475943821
"India",2022-10-30,2022,10,2022-10-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196335748,1026856716,950090439,219388593,1417173174,120446,5913,23657,90876,0.0849903189036797,154.980053834973,67.0412378974371,23.091337834208
"India",2022-11-01,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196483169,1026864496,950118274,219500399,1417173174,147421,7780,27835,111806,0.104024689928261,154.990456303966,67.0432020187252,23.1024289298113
"India",2022-11-02,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196609939,1026871408,950145564,219592967,1417173174,126770,6912,27290,92568,0.0894527234397114,154.99940157631,67.0451276831747,23.1115078910162
"India",2022-11-03,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196781421,1026880429,950180255,219720737,1417173174,171482,9021,34691,127770,0.121002854941142,155.011501861804,67.047575584436,23.1241110140728
"India",2022-11-04,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2196971035,1026891548,950217290,219862197,1417173174,189614,11119,37035,141460,0.133797339293977,155.024881595734,67.0501888853846,23.1380968662441
"India",2022-11-05,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197138806,1026901188,950251445,219986173,1417173174,167771,9640,34155,123976,0.11838426176701,155.03672002191,67.0525989648743,23.1503118629828
"India",2022-11-06,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197262288,1026907906,950278552,220075830,1417173174,123482,6718,27107,89657,0.0871326117834065,155.045433283089,67.0545117162936,23.1590863054647
"India",2022-11-07,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197295587,1026910508,950285563,220099516,1417173174,33299,2602,7011,23686,0.0234967755606133,155.047782960645,67.0550064335327,23.1614079566944
"India",2022-11-08,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197435518,1026919862,950315704,220199952,1417173174,139931,9354,30141,100436,0.098739520735523,155.057656912718,67.057133273114,23.1712420486319
"India",2022-11-09,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197513103,1026925870,950336542,220250691,1417173174,77585,6008,20838,50739,0.0547463086540192,155.063131543584,67.0586036650451,23.1760730295058
"India",2022-11-10,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197646336,1026934310,950369833,220342193,1417173174,133233,8440,33291,91502,0.0940132105548873,155.072532864639,67.0609527780971,23.1848892240669
"India",2022-11-11,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197783974,1026943380,950403228,220437366,1417173174,137638,9070,33395,95173,0.0971215109946754,155.082245015739,67.0633092297018,23.1940885200781
"India",2022-11-12,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197896947,1026949833,950431690,220515424,1417173174,112973,6453,28462,78058,0.0797171454220598,155.090216730281,67.065317593995,23.2016068403611
"India",2022-11-13,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2197978762,1026954849,950447893,220576020,1417173174,81815,5016,16203,60596,0.0577311238322946,155.095989842664,67.0664609263906,23.2075868255936
"India",2022-11-14,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198006694,1026956871,950454684,220595139,1417173174,27932,2022,6791,19119,0.019709658997539,155.097960808564,67.0669401197683,23.2094325709062
"India",2022-11-15,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198123903,1026963301,950487146,220673456,1417173174,117209,6430,32462,78317,0.0827061943807299,155.106231428002,67.0692307360879,23.2168795684061
"India",2022-11-16,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198226412,1026969241,950512662,220744509,1417173174,102509,5940,25516,71053,0.0723334324136734,155.113464771243,67.0710312217637,23.2237315529838
"India",2022-11-17,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198344955,1026977435,950540476,220827044,1417173174,118543,8194,27814,82535,0.0836475048884887,155.121829521732,67.0729938612287,23.2317349524419
"India",2022-11-18,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198447644,1026983726,950566594,220897324,1417173174,102689,6291,26118,70280,0.0724604458255149,155.129075566315,67.0748368258345,23.2384901167692
"India",2022-11-19,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198537172,1026989712,950588586,220958874,1417173174,89528,5986,21992,61550,0.0631736485297033,155.135392931168,67.0763886474752,23.2444274267775
"India",2022-11-20,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198603903,1026996633,950606106,221001164,1417173174,66731,6921,17520,42290,0.0470873999199762,155.14010167116,67.0776249113505,23.2484477645465
"India",2022-11-21,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198619380,1026999062,950609941,221010377,1417173174,15477,2429,3835,9213,0.0109210365281724,155.141193774812,67.0778955204807,23.2493231416775
"India",2022-11-22,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198696929,1027007584,950630587,221058758,1417173174,77549,8522,20646,48381,0.0547209059716509,155.14666586541,67.0793523643145,23.2539075665151
"India",2022-11-23,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198773864,1027015080,950649825,221108959,1417173174,76935,7496,19238,50201,0.0542876491112582,155.152094630321,67.0807098554351,23.2587176881877
"India",2022-11-24,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198861053,1027020780,950670997,221169276,1417173174,87189,5700,21172,60317,0.0615231798058294,155.158246948301,67.0822038154104,23.2645443794895
"India",2022-11-25,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2198939280,1027025903,950691085,221222292,1417173174,78227,5123,20088,53016,0.0551993231562539,155.163766880617,67.0836212850865,23.2696293770337
"India",2022-11-26,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199012704,1027032280,950712317,221268107,1417173174,73424,6377,21232,45815,0.051810181950283,155.168947898812,67.0851194788422,23.2739287209634
"India",2022-11-27,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199058598,1027035849,950724853,221297896,1417173174,45894,3569,12536,29789,0.03238418623919,155.172186317436,67.0860040566926,23.2767551307507
"India",2022-11-28,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199071394,1027036689,950728529,221306176,1417173174,12796,840,3676,8280,0.00902924232179969,155.173089241668,67.0862634463048,23.2775360420472
"India",2022-11-29,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199165837,1027043870,950757129,221364838,1417173174,94443,7181,28600,58662,0.0666418203030422,155.179753423698,67.088281548293,23.2830058537484
"India",2022-11-30,2022,11,2022-11-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199192115,1027045950,950765492,221380673,1417173174,26278,2080,8363,15835,0.0185425468687287,155.181607678385,67.088871666717,23.2844665548716
"India",2022-12-01,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199255614,1027050053,950782285,221423276,1417173174,63499,4103,16793,42603,0.0448068035473553,155.18608835874,67.0900566312865,23.2885361342213
"India",2022-12-02,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199308269,1027054462,950797037,221456770,1417173174,52655,4409,14752,33494,0.0371549511139702,155.189803853851,67.0910975767595,23.2916975318677
"India",2022-12-03,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199362341,1027058419,950810947,221492975,1417173174,54072,3957,13910,36205,0.0381548289171892,155.193619336743,67.092079108181,23.2951645854368
"India",2022-12-04,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199404380,1027062119,950823043,221519218,1417173174,42039,3700,12096,26243,0.0296639823355843,155.196585734977,67.0929326383086,23.2976282633066
"India",2022-12-05,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199414864,1027063055,950826154,221525655,1417173174,10484,936,3111,6437,0.00739782560970209,155.197325517538,67.0931521598221,23.2982290262075
"India",2022-12-06,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199459244,1027066942,950839880,221552422,1417173174,44380,3887,13726,26767,0.0313158623195897,155.20045710377,67.0941207076504,23.3007077910952
"India",2022-12-07,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199500144,1027071309,950851902,221576933,1417173174,40900,4367,12022,24511,0.0288602696906539,155.203343130739,67.0949690161155,23.3029909846045
"India",2022-12-08,2022,12,2022-12-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2199546356,1027075664,950866239,221604453,1417173174,46212,4355,14337,27520,0.03260857660011,155.206603988399,67.0959806779408,23.3055338291383
